node,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
C713686282,1,7344.71,7344.71,7344.71,0.0,1.0
C713692987,1,262397.4,262397.4,262397.4,0.0,1.0
C713693941,1,8954.06,8954.06,8954.06,0.0,1.0
C713702106,1,2465.65,2465.65,2465.65,0.0,1.0
C713729385,1,6819.29,6819.29,6819.29,0.0,1.0
C713827470,1,128661.49,128661.49,128661.49,0.0,1.0
C713840525,1,2339.2,2339.2,2339.2,0.0,1.0
C713870233,1,3936.37,3936.37,3936.37,0.0,1.0
C713875450,1,8991.01,8991.01,8991.01,0.0,1.0
C713898436,1,55837.16,55837.16,55837.16,0.0,1.0
C71391886,1,4821.55,4821.55,4821.55,0.0,1.0
C713920943,1,66998.7,66998.7,66998.7,0.0,1.0
C713939266,1,2776.75,2776.75,2776.75,0.0,1.0
C713948663,1,830936.97,830936.97,830936.97,0.0,1.0
C713965068,1,24440.22,24440.22,24440.22,0.0,1.0
C713983339,1,391686.42,391686.42,391686.42,0.0,1.0
C714011130,1,75120.43,75120.43,75120.43,0.0,1.0
C71405370,1,8235.2,8235.2,8235.2,0.0,1.0
C714149169,1,207970.2,207970.2,207970.2,0.0,1.0
C714353407,1,21293.89,21293.89,21293.89,0.0,1.0
C714356271,1,269138.9,269138.9,269138.9,0.0,1.0
C714380363,1,10095.35,10095.35,10095.35,0.0,1.0
C714405248,1,1946430.13,1946430.13,1946430.13,0.0,1.0
C714408734,1,1755.87,1755.87,1755.87,0.0,1.0
C714434294,1,2139.67,2139.67,2139.67,0.0,1.0
C714534171,1,17119.18,17119.18,17119.18,0.0,1.0
C714536366,1,469768.98,469768.98,469768.98,0.0,1.0
C714560927,1,160854.75,160854.75,160854.75,0.0,1.0
C714619354,1,3529.98,3529.98,3529.98,0.0,1.0
C714623314,1,7141.83,7141.83,7141.83,0.0,1.0
C714698233,1,8269.38,8269.38,8269.38,0.0,1.0
C714713570,1,1619748.08,1619748.08,1619748.08,0.0,1.0
C714715447,1,702154.31,702154.31,702154.31,0.0,1.0
C714734087,1,16403.92,16403.92,16403.92,0.0,1.0
C714803011,1,140870.77,140870.77,140870.77,0.0,1.0
C71480320,1,9487.61,9487.61,9487.61,0.0,1.0
C714809316,1,272810.76,272810.76,272810.76,0.0,1.0
C714835548,1,1119.24,1119.24,1119.24,0.0,1.0
C714859705,1,226557.75,226557.75,226557.75,0.0,1.0
C714877370,1,3697.53,3697.53,3697.53,0.0,1.0
C714940292,1,220.12,220.12,220.12,0.0,1.0
C714940629,1,17642.44,17642.44,17642.44,0.0,1.0
C715075345,1,6809.96,6809.96,6809.96,0.0,1.0
C715093362,1,171810.63,171810.63,171810.63,0.0,1.0
C715099463,1,401863.05,401863.05,401863.05,0.0,1.0
C715124020,1,19476.24,19476.24,19476.24,0.0,1.0
C715153962,1,126671.05,126671.05,126671.05,0.0,1.0
C715160960,1,11971.97,11971.97,11971.97,0.0,1.0
C715232657,1,6191.36,6191.36,6191.36,0.0,1.0
C715289224,1,12429.59,12429.59,12429.59,0.0,1.0
C715289650,1,4798.87,4798.87,4798.87,0.0,1.0
C715366504,1,125138.47,125138.47,125138.47,0.0,1.0
C715371755,1,580.98,580.98,580.98,0.0,1.0
C71538655,1,96232.98,96232.98,96232.98,0.0,1.0
C715406126,1,415643.01,415643.01,415643.01,0.0,1.0
C715453756,1,3473.4,3473.4,3473.4,0.0,1.0
C715478342,1,976615.06,976615.06,976615.06,0.0,1.0
C715515400,1,149516.02,149516.02,149516.02,0.0,1.0
C715523797,1,9270.51,9270.51,9270.51,0.0,1.0
C71563136,1,485435.6,485435.6,485435.6,0.0,1.0
C715657721,1,16461.41,16461.41,16461.41,0.0,1.0
C71568637,1,8228.72,8228.72,8228.72,0.0,1.0
C715720327,1,7587.56,7587.56,7587.56,0.0,1.0
C715787249,1,313784.89,313784.89,313784.89,0.0,1.0
C715793106,1,507771.84,507771.84,507771.84,0.0,1.0
C715801972,1,7256.75,7256.75,7256.75,0.0,1.0
C715809629,1,4209.48,4209.48,4209.48,0.0,1.0
C715906278,1,10288.42,10288.42,10288.42,0.0,1.0
C715923829,1,35457.71,35457.71,35457.71,0.0,1.0
C715978059,1,235427.33,235427.33,235427.33,0.0,1.0
C71599579,1,521438.17,521438.17,521438.17,0.0,1.0
C716029298,1,7689.89,7689.89,7689.89,0.0,1.0
C716034548,1,13471.87,13471.87,13471.87,0.0,1.0
C716046167,1,19515.48,19515.48,19515.48,0.0,1.0
C716052236,1,158485.23,158485.23,158485.23,0.0,1.0
C716154959,1,13098.63,13098.63,13098.63,0.0,1.0
C716195222,1,5160.96,5160.96,5160.96,0.0,1.0
C716206126,1,4594.28,4594.28,4594.28,0.0,1.0
C716218641,1,1553.12,1553.12,1553.12,0.0,1.0
C716238420,1,8043.74,8043.74,8043.74,0.0,1.0
C7162498,1,10000000.0,10000000.0,10000000.0,0.0,1.0
C716294057,1,10315.37,10315.37,10315.37,0.0,1.0
C716330186,1,9037.22,9037.22,9037.22,0.0,1.0
C716410142,1,368114.95,368114.95,368114.95,0.0,1.0
C716433811,1,11456.5,11456.5,11456.5,0.0,1.0
C716450387,1,1404.63,1404.63,1404.63,0.0,1.0
C716516785,1,6111.94,6111.94,6111.94,0.0,1.0
C716520950,1,64134.22,64134.22,64134.22,0.0,1.0
C716615215,1,133777.08,133777.08,133777.08,0.0,1.0
C71663596,1,18111.14,18111.14,18111.14,0.0,1.0
C716663514,1,332783.95,332783.95,332783.95,0.0,1.0
C716689234,1,8788.93,8788.93,8788.93,0.0,1.0
C716711616,1,9781.16,9781.16,9781.16,0.0,1.0
C716751722,1,10702.45,10702.45,10702.45,0.0,1.0
C716765965,1,103945.62,103945.62,103945.62,0.0,1.0
C716770772,1,18908.9,18908.9,18908.9,0.0,1.0
C71681683,1,24638.55,24638.55,24638.55,0.0,1.0
C716825662,1,63737.25,63737.25,63737.25,0.0,1.0
C716863107,1,271806.69,271806.69,271806.69,0.0,1.0
C716901982,1,6924.25,6924.25,6924.25,0.0,1.0
C716949678,1,372942.88,372942.88,372942.88,0.0,1.0
C716951769,1,4147.62,4147.62,4147.62,0.0,1.0
C716972621,1,360997.83,360997.83,360997.83,0.0,1.0
C717063054,1,14369.03,14369.03,14369.03,0.0,1.0
C717077558,1,2907.59,2907.59,2907.59,0.0,1.0
C717112459,1,4846.23,4846.23,4846.23,0.0,1.0
C717229513,1,6687.89,6687.89,6687.89,0.0,1.0
C717247840,1,987.06,987.06,987.06,0.0,1.0
C717249075,1,366300.87,366300.87,366300.87,0.0,1.0
C717268825,1,83819.57,83819.57,83819.57,0.0,1.0
C717278052,1,1839.63,1839.63,1839.63,0.0,1.0
C717314472,1,685634.16,685634.16,685634.16,0.0,1.0
C717371756,1,165173.03,165173.03,165173.03,0.0,1.0
C717406131,1,119583.3,119583.3,119583.3,0.0,1.0
C71742273,1,235254.13,235254.13,235254.13,0.0,1.0
C717437891,1,3831.56,3831.56,3831.56,0.0,1.0
C717533794,1,517925.86,517925.86,517925.86,0.0,1.0
C717592112,1,4027.62,4027.62,4027.62,0.0,1.0
C717617198,1,1564088.39,1564088.39,1564088.39,0.0,1.0
C717624927,1,315270.73,315270.73,315270.73,0.0,1.0
C71763449,1,1802.23,1802.23,1802.23,0.0,1.0
C71764247,1,19216.07,19216.07,19216.07,0.0,1.0
C717712141,1,3902.47,3902.47,3902.47,0.0,1.0
C717817160,1,293357.07,293357.07,293357.07,0.0,1.0
C717827933,1,269051.88,269051.88,269051.88,0.0,1.0
C717874492,1,66999.61,66999.61,66999.61,0.0,1.0
C717937144,1,391636.58,391636.58,391636.58,0.0,1.0
C71802912,1,2998.04,2998.04,2998.04,0.0,1.0
C718040152,1,5776.26,5776.26,5776.26,0.0,1.0
C718057154,1,6188.23,6188.23,6188.23,0.0,1.0
C71808371,1,263974.26,263974.26,263974.26,0.0,1.0
C718103022,1,5852.14,5852.14,5852.14,0.0,1.0
C718138839,1,17950.59,17950.59,17950.59,0.0,1.0
C718150867,1,54933.79,54933.79,54933.79,0.0,1.0
C718170737,1,12361.66,12361.66,12361.66,0.0,1.0
C718201985,1,6947.31,6947.31,6947.31,0.0,1.0
C71820444,1,15912.21,15912.21,15912.21,0.0,1.0
C71824359,1,4827.66,4827.66,4827.66,0.0,1.0
C71830311,1,47395.7,47395.7,47395.7,0.0,1.0
C718305224,1,8226.75,8226.75,8226.75,0.0,1.0
C718307439,1,258406.24,258406.24,258406.24,0.0,1.0
C718360438,1,61370.35,61370.35,61370.35,0.0,1.0
C718425046,1,2521.98,2521.98,2521.98,0.0,1.0
C718494879,1,15621.64,15621.64,15621.64,0.0,1.0
C718512571,1,2073.2,2073.2,2073.2,0.0,1.0
C718549073,1,202328.9,202328.9,202328.9,0.0,1.0
C718570629,1,273498.24,273498.24,273498.24,0.0,1.0
C718581223,1,3599.53,3599.53,3599.53,0.0,1.0
C718606591,1,223349.15,223349.15,223349.15,0.0,1.0
C718609440,1,107264.16,107264.16,107264.16,0.0,1.0
C718659681,1,697.59,697.59,697.59,0.0,1.0
C718676301,1,4275.09,4275.09,4275.09,0.0,1.0
C718802166,1,41116.29,41116.29,41116.29,0.0,1.0
C718961312,1,70541.93,70541.93,70541.93,0.0,1.0
C718968573,1,237396.51,237396.51,237396.51,0.0,1.0
C719058259,1,4186.66,4186.66,4186.66,0.0,1.0
C719063709,1,8825.19,8825.19,8825.19,0.0,1.0
C719182854,1,2527.41,2527.41,2527.41,0.0,1.0
C719188660,1,4030.28,4030.28,4030.28,0.0,1.0
C719203912,1,6855.89,6855.89,6855.89,0.0,1.0
C719216893,1,141660.09,141660.09,141660.09,0.0,1.0
C719231827,1,189694.67,189694.67,189694.67,0.0,1.0
C719272125,1,100123.28,100123.28,100123.28,0.0,1.0
C7192818,1,84973.78,84973.78,84973.78,0.0,1.0
C719297746,1,768.61,768.61,768.61,0.0,1.0
C719319043,1,27566.74,27566.74,27566.74,0.0,1.0
C71946669,1,343324.42,343324.42,343324.42,0.0,1.0
C719518227,1,89569.75,89569.75,89569.75,0.0,1.0
C719528798,1,125558.59,125558.59,125558.59,0.0,1.0
C71958106,1,291242.56,291242.56,291242.56,0.0,1.0
C719626586,1,7448.97,7448.97,7448.97,0.0,1.0
C719634725,1,25659.0,25659.0,25659.0,0.0,1.0
C719699252,1,4516.48,4516.48,4516.48,0.0,1.0
C719846853,1,6069.59,6069.59,6069.59,0.0,1.0
C719854696,1,426.14,426.14,426.14,0.0,1.0
C719855735,1,455246.34,455246.34,455246.34,0.0,1.0
C719871864,1,15069.11,15069.11,15069.11,0.0,1.0
C719951447,1,22274.47,22274.47,22274.47,0.0,1.0
C720006469,1,17964.21,17964.21,17964.21,0.0,1.0
C720007548,1,2353.91,2353.91,2353.91,0.0,1.0
C720039383,1,55323.92,55323.92,55323.92,0.0,1.0
C720060219,1,105091.11,105091.11,105091.11,0.0,1.0
C720117848,1,5358.99,5358.99,5358.99,0.0,1.0
C720155857,1,25187.17,25187.17,25187.17,0.0,1.0
C72023790,1,108696.62,108696.62,108696.62,0.0,1.0
C720242436,1,13589.96,13589.96,13589.96,0.0,1.0
C720242733,1,10506.31,10506.31,10506.31,0.0,1.0
C720242837,1,307962.3,307962.3,307962.3,0.0,1.0
C720261698,1,681.69,681.69,681.69,0.0,1.0
C720302316,1,176559.76,176559.76,176559.76,0.0,1.0
C720324005,1,8067.18,8067.18,8067.18,0.0,1.0
C720383890,1,180533.39,180533.39,180533.39,0.0,1.0
C720429942,1,803.93,803.93,803.93,0.0,1.0
C720431545,1,47218.95,47218.95,47218.95,0.0,1.0
C720463701,1,5931.41,5931.41,5931.41,0.0,1.0
C72047444,1,15918.62,15918.62,15918.62,0.0,1.0
C720486234,1,77565.79,77565.79,77565.79,0.0,1.0
C72052099,1,272188.53,272188.53,272188.53,0.0,1.0
C720546556,1,12673.52,12673.52,12673.52,0.0,1.0
C720557822,1,66389.74,66389.74,66389.74,0.0,1.0
C720577890,1,51144.12,51144.12,51144.12,0.0,1.0
C720594991,1,17696.56,17696.56,17696.56,0.0,1.0
C720661245,1,168276.37,168276.37,168276.37,0.0,1.0
C720720155,1,172453.76,172453.76,172453.76,0.0,1.0
C720770771,1,708.82,708.82,708.82,0.0,1.0
C720823372,1,82096.41,82096.41,82096.41,0.0,1.0
C720905399,1,222997.4,222997.4,222997.4,0.0,1.0
C72092230,1,21892.73,21892.73,21892.73,0.0,1.0
C721036478,1,88293.14,88293.14,88293.14,0.0,1.0
C7211017,1,34387.84,34387.84,34387.84,0.0,1.0
C721105687,1,48609.7,48609.7,48609.7,0.0,1.0
C721110248,1,609122.55,609122.55,609122.55,0.0,1.0
C721115786,1,6918.97,6918.97,6918.97,0.0,1.0
C721208999,1,417521.42,417521.42,417521.42,0.0,1.0
C721229382,1,305922.27,305922.27,305922.27,0.0,1.0
C721234952,1,182332.29,182332.29,182332.29,0.0,1.0
C72125807,1,99225.27,99225.27,99225.27,0.0,1.0
C721258446,1,3213.96,3213.96,3213.96,0.0,1.0
C721392266,1,11294.83,11294.83,11294.83,0.0,1.0
C721395199,1,38978.32,38978.32,38978.32,0.0,1.0
C721568893,1,84223.96,84223.96,84223.96,0.0,1.0
C721648892,1,924.07,924.07,924.07,0.0,1.0
C721671471,1,23795.08,23795.08,23795.08,0.0,1.0
C721678900,1,474087.73,474087.73,474087.73,0.0,1.0
C721683241,1,301955.54,301955.54,301955.54,0.0,1.0
C721750284,1,534910.48,534910.48,534910.48,0.0,1.0
C721773118,1,2114760.8,2114760.8,2114760.8,0.0,1.0
C721775508,1,8226.29,8226.29,8226.29,0.0,1.0
C721837019,1,4871.6,4871.6,4871.6,0.0,1.0
C721863560,1,18995.99,18995.99,18995.99,0.0,1.0
C721863565,1,6737.03,6737.03,6737.03,0.0,1.0
C72187428,1,1575.17,1575.17,1575.17,0.0,1.0
C721932459,1,11534.85,11534.85,11534.85,0.0,1.0
C721934554,1,72204.95,72204.95,72204.95,0.0,1.0
C721945700,1,55723.02,55723.02,55723.02,0.0,1.0
C721998219,1,29267.35,29267.35,29267.35,0.0,1.0
C722011420,1,9922.39,9922.39,9922.39,0.0,1.0
C72204100,1,155733.4,155733.4,155733.4,0.0,1.0
C722044259,1,6673.58,6673.58,6673.58,0.0,1.0
C722044917,1,610384.53,610384.53,610384.53,0.0,1.0
C722056646,1,89145.43,89145.43,89145.43,0.0,1.0
C722064139,1,1756764.61,1756764.61,1756764.61,0.0,1.0
C722114505,1,365359.71,365359.71,365359.71,0.0,1.0
C722160979,1,68051.17,68051.17,68051.17,0.0,1.0
C722201599,1,227394.16,227394.16,227394.16,0.0,1.0
C722299890,1,4008.38,4008.38,4008.38,0.0,1.0
C722305421,1,665.74,665.74,665.74,0.0,1.0
C722417467,1,679502.24,679502.24,679502.24,0.0,1.0
C722480351,1,9032.33,9032.33,9032.33,0.0,1.0
C722501694,1,415456.42,415456.42,415456.42,0.0,1.0
C722513129,1,4188.03,4188.03,4188.03,0.0,1.0
C722544807,1,5997.55,5997.55,5997.55,0.0,1.0
C722582127,1,4749.19,4749.19,4749.19,0.0,1.0
C722628102,1,209188.19,209188.19,209188.19,0.0,1.0
C722729993,1,26176.99,26176.99,26176.99,0.0,1.0
C722764585,1,23938.64,23938.64,23938.64,0.0,1.0
C72280819,1,10947.44,10947.44,10947.44,0.0,1.0
C722824623,1,9459.6,9459.6,9459.6,0.0,1.0
C722860981,1,2082.04,2082.04,2082.04,0.0,1.0
C722975543,1,355907.13,355907.13,355907.13,0.0,1.0
C722998613,1,198491.84,198491.84,198491.84,0.0,1.0
C723036738,1,37754.09,37754.09,37754.09,0.0,1.0
C723068045,1,7241.07,7241.07,7241.07,0.0,1.0
C723080521,1,8105.87,8105.87,8105.87,0.0,1.0
C723145396,1,31465.43,31465.43,31465.43,0.0,1.0
C723148748,1,2039.48,2039.48,2039.48,0.0,1.0
C723178119,1,15158.27,15158.27,15158.27,0.0,1.0
C723301915,1,150676.29,150676.29,150676.29,0.0,1.0
C723302451,1,1745.77,1745.77,1745.77,0.0,1.0
C723335602,1,36175.75,36175.75,36175.75,0.0,1.0
C72336799,1,328819.23,328819.23,328819.23,0.0,1.0
C723388717,1,9477.52,9477.52,9477.52,0.0,1.0
C723446644,1,59069.16,59069.16,59069.16,0.0,1.0
C723474553,1,109276.55,109276.55,109276.55,0.0,1.0
C723567142,1,124134.31,124134.31,124134.31,0.0,1.0
C723569389,1,295.31,295.31,295.31,0.0,1.0
C723612562,1,22525.92,22525.92,22525.92,0.0,1.0
C723630925,1,3043.58,3043.58,3043.58,0.0,1.0
C723647754,1,146493.32,146493.32,146493.32,0.0,1.0
C723685006,1,67704.87,67704.87,67704.87,0.0,1.0
C723767020,1,243868.08,243868.08,243868.08,0.0,1.0
C723798532,1,68106.23,68106.23,68106.23,0.0,1.0
C723840869,1,16316.08,16316.08,16316.08,0.0,1.0
C723865134,1,1037.15,1037.15,1037.15,0.0,1.0
C723888260,1,12965.12,12965.12,12965.12,0.0,1.0
C723904710,1,986.19,986.19,986.19,0.0,1.0
C723945035,1,11782.9,11782.9,11782.9,0.0,1.0
C723974268,1,1042136.38,1042136.38,1042136.38,0.0,1.0
C724013133,1,167834.2,167834.2,167834.2,0.0,1.0
C724022349,1,160102.19,160102.19,160102.19,0.0,1.0
C724028528,1,2786.6,2786.6,2786.6,0.0,1.0
C724074168,1,659845.57,659845.57,659845.57,0.0,1.0
C724112905,1,312956.51,312956.51,312956.51,0.0,1.0
C724210852,1,464557.45,464557.45,464557.45,0.0,1.0
C724233386,1,18606.62,18606.62,18606.62,0.0,1.0
C72423389,1,28105.73,28105.73,28105.73,0.0,1.0
C724289061,1,1809.19,1809.19,1809.19,0.0,1.0
C724326956,1,11226.5,11226.5,11226.5,0.0,1.0
C724336298,1,29888.61,29888.61,29888.61,0.0,1.0
C724463934,1,7440.67,7440.67,7440.67,0.0,1.0
C724486585,1,19463.95,19463.95,19463.95,0.0,1.0
C724557539,1,138032.43,138032.43,138032.43,0.0,1.0
C724583743,1,322241.63,322241.63,322241.63,0.0,1.0
C724612542,1,16109.79,16109.79,16109.79,0.0,1.0
C724618222,1,5730.33,5730.33,5730.33,0.0,1.0
C724641019,1,9981.76,9981.76,9981.76,0.0,1.0
C724661758,1,383590.27,383590.27,383590.27,0.0,1.0
C724662944,1,42156.72,42156.72,42156.72,0.0,1.0
C724714293,1,183075.73,183075.73,183075.73,0.0,1.0
C724729628,1,1585379.48,1585379.48,1585379.48,0.0,1.0
C724826016,1,4073.2,4073.2,4073.2,0.0,1.0
C724839905,1,2795.77,2795.77,2795.77,0.0,1.0
C72487011,1,531592.87,531592.87,531592.87,0.0,1.0
C724886412,1,16910.42,16910.42,16910.42,0.0,1.0
C724933135,1,16911.19,16911.19,16911.19,0.0,1.0
C72496178,1,1130004.37,1130004.37,1130004.37,0.0,1.0
C724991427,1,5961.42,5961.42,5961.42,0.0,1.0
C725028009,1,3433.0,3433.0,3433.0,0.0,1.0
C725044644,1,72042.92,72042.92,72042.92,0.0,1.0
C725057223,1,246885.03,246885.03,246885.03,0.0,1.0
C725060051,1,1719.83,1719.83,1719.83,0.0,1.0
C725065949,1,153493.07,153493.07,153493.07,0.0,1.0
C725070685,1,2249.11,2249.11,2249.11,0.0,1.0
C725091818,1,71820.98,71820.98,71820.98,0.0,1.0
C725097590,1,1324.8,1324.8,1324.8,0.0,1.0
C725170923,1,219620.02,219620.02,219620.02,0.0,1.0
C725177729,1,700.89,700.89,700.89,0.0,1.0
C725193001,1,120697.3,120697.3,120697.3,0.0,1.0
C725240582,1,70671.53,70671.53,70671.53,0.0,1.0
C725249718,1,282492.45,282492.45,282492.45,0.0,1.0
C72527447,1,203380.77,203380.77,203380.77,0.0,1.0
C72527854,1,43640.81,43640.81,43640.81,0.0,1.0
C72537853,1,2504.15,2504.15,2504.15,0.0,1.0
C725408932,1,3773.52,3773.52,3773.52,0.0,1.0
C725447893,1,53463.81,53463.81,53463.81,0.0,1.0
C725529429,1,395436.96,395436.96,395436.96,0.0,1.0
C725727419,1,13275.38,13275.38,13275.38,0.0,1.0
C725736615,1,668736.87,668736.87,668736.87,0.0,1.0
C725809678,1,238108.73,238108.73,238108.73,0.0,1.0
C72582337,1,2407.99,2407.99,2407.99,0.0,1.0
C725832346,1,161632.16,161632.16,161632.16,0.0,1.0
C725847556,1,31592.12,31592.12,31592.12,0.0,1.0
C72593861,1,1035289.03,1035289.03,1035289.03,0.0,1.0
C725953479,1,8590.16,8590.16,8590.16,0.0,1.0
C72597012,1,242.25,242.25,242.25,0.0,1.0
C726022722,1,225352.76,225352.76,225352.76,0.0,1.0
C726023561,1,421411.58,421411.58,421411.58,0.0,1.0
C726037979,1,153966.29,153966.29,153966.29,0.0,1.0
C726051009,1,13695.83,13695.83,13695.83,0.0,1.0
C726103948,1,1327.26,1327.26,1327.26,0.0,1.0
C72615054,1,12462.77,12462.77,12462.77,0.0,1.0
C72615125,1,3422.04,3422.04,3422.04,0.0,1.0
C726186383,1,104897.86,104897.86,104897.86,0.0,1.0
C726201202,1,4723.68,4723.68,4723.68,0.0,1.0
C726212590,1,377520.94,377520.94,377520.94,0.0,1.0
C726270291,1,797301.86,797301.86,797301.86,0.0,1.0
C726275337,1,5345.02,5345.02,5345.02,0.0,1.0
C726400627,1,9791.98,9791.98,9791.98,0.0,1.0
C726410988,1,379326.32,379326.32,379326.32,0.0,1.0
C726423094,1,22819.99,22819.99,22819.99,0.0,1.0
C726435399,1,8823.39,8823.39,8823.39,0.0,1.0
C726519565,1,28217.86,28217.86,28217.86,0.0,1.0
C726592504,1,8317.13,8317.13,8317.13,0.0,1.0
C72670118,1,264721.01,264721.01,264721.01,0.0,1.0
C726704693,1,37295.26,37295.26,37295.26,0.0,1.0
C72675098,1,4686.85,4686.85,4686.85,0.0,1.0
C72675808,1,51640.51,51640.51,51640.51,0.0,1.0
C726800507,1,1374316.84,1374316.84,1374316.84,0.0,1.0
C726849465,1,21304.02,21304.02,21304.02,0.0,1.0
C72686244,1,4257.8,4257.8,4257.8,0.0,1.0
C726883653,1,345958.3,345958.3,345958.3,0.0,1.0
C72690743,1,3437.3,3437.3,3437.3,0.0,1.0
C726958793,1,813339.47,813339.47,813339.47,0.0,1.0
C726993378,1,118231.35,118231.35,118231.35,0.0,1.0
C726998651,1,337085.02,337085.02,337085.02,0.0,1.0
C727050829,1,108259.9,108259.9,108259.9,0.0,1.0
C727065426,1,11839.58,11839.58,11839.58,0.0,1.0
C727160930,1,746646.42,746646.42,746646.42,0.0,1.0
C727171896,1,283005.73,283005.73,283005.73,0.0,1.0
C727197178,1,142577.44,142577.44,142577.44,0.0,1.0
C727232440,1,6771.2,6771.2,6771.2,0.0,1.0
C727239324,1,287495.44,287495.44,287495.44,0.0,1.0
C727250772,1,76635.24,76635.24,76635.24,0.0,1.0
C727266963,1,149324.27,149324.27,149324.27,0.0,1.0
C727272208,1,17962.68,17962.68,17962.68,0.0,1.0
C727432452,1,11726.21,11726.21,11726.21,0.0,1.0
C727473509,1,10720.65,10720.65,10720.65,0.0,1.0
C727497138,1,435589.96,435589.96,435589.96,0.0,1.0
C727532871,1,137794.38,137794.38,137794.38,0.0,1.0
C727556445,1,643200.13,643200.13,643200.13,0.0,1.0
C727634135,1,271144.31,271144.31,271144.31,0.0,1.0
C727640804,1,35988.35,35988.35,35988.35,0.0,1.0
C727666004,1,6598.71,6598.71,6598.71,0.0,1.0
C727667801,1,241747.67,241747.67,241747.67,0.0,1.0
C727716488,1,168850.53,168850.53,168850.53,0.0,1.0
C727720425,1,24323.69,24323.69,24323.69,0.0,1.0
C727851850,1,16676.62,16676.62,16676.62,0.0,1.0
C727861082,1,2964.71,2964.71,2964.71,0.0,1.0
C727867010,1,43145.46,43145.46,43145.46,0.0,1.0
C727899615,1,9365.53,9365.53,9365.53,0.0,1.0
C727944788,1,20922.36,20922.36,20922.36,0.0,1.0
C72795450,1,13071.27,13071.27,13071.27,0.0,1.0
C727956352,1,312807.14,312807.14,312807.14,0.0,1.0
C728006761,1,3768.27,3768.27,3768.27,0.0,1.0
C728007465,1,9911.23,9911.23,9911.23,0.0,1.0
C728016716,1,9085.1,9085.1,9085.1,0.0,1.0
C728017100,1,4736.16,4736.16,4736.16,0.0,1.0
C728064141,1,63319.31,63319.31,63319.31,0.0,1.0
C728110179,1,6063.34,6063.34,6063.34,0.0,1.0
C728128707,1,42778.56,42778.56,42778.56,0.0,1.0
C728142757,1,4745.21,4745.21,4745.21,0.0,1.0
C728155303,1,66402.03,66402.03,66402.03,0.0,1.0
C728236551,1,168681.06,168681.06,168681.06,0.0,1.0
C728240742,1,51032.66,51032.66,51032.66,0.0,1.0
C728241967,1,108710.58,108710.58,108710.58,0.0,1.0
C72832742,1,12118.44,12118.44,12118.44,0.0,1.0
C728330519,1,1407645.15,1407645.15,1407645.15,0.0,1.0
C728366867,1,225438.37,225438.37,225438.37,0.0,1.0
C728370857,1,507138.3,507138.3,507138.3,0.0,1.0
C728411282,1,130989.8,130989.8,130989.8,0.0,1.0
C728418943,1,8998.89,8998.89,8998.89,0.0,1.0
C728424213,1,5103.93,5103.93,5103.93,0.0,1.0
C72847563,1,7669.22,7669.22,7669.22,0.0,1.0
C728485654,1,262061.97,262061.97,262061.97,0.0,1.0
C728520238,1,533626.93,533626.93,533626.93,0.0,1.0
C728521845,1,342723.28,342723.28,342723.28,0.0,1.0
C728553590,1,247202.14,247202.14,247202.14,0.0,1.0
C728567298,1,444708.88,444708.88,444708.88,0.0,1.0
C728598921,1,104686.67,104686.67,104686.67,0.0,1.0
C728615154,1,164456.11,164456.11,164456.11,0.0,1.0
C728623910,1,253684.59,253684.59,253684.59,0.0,1.0
C728718059,1,2539898.07,2539898.07,2539898.07,0.0,1.0
C72871902,1,1399.83,1399.83,1399.83,0.0,1.0
C728727122,1,2125.0,2125.0,2125.0,0.0,1.0
C728740247,1,29.03,29.03,29.03,0.0,1.0
C728746911,1,48183.1,48183.1,48183.1,0.0,1.0
C728756246,1,21128.42,21128.42,21128.42,0.0,1.0
C728778310,1,179846.17,179846.17,179846.17,0.0,1.0
C728812421,1,14068.76,14068.76,14068.76,0.0,1.0
C728813193,1,350559.24,350559.24,350559.24,0.0,1.0
C728819718,1,6557.26,6557.26,6557.26,0.0,1.0
C728867118,1,8309.89,8309.89,8309.89,0.0,1.0
C728925498,1,4867.6,4867.6,4867.6,0.0,1.0
C72893188,1,156238.83,156238.83,156238.83,0.0,1.0
C729005419,1,36228.33,36228.33,36228.33,0.0,1.0
C729006455,1,2401.31,2401.31,2401.31,0.0,1.0
C729039520,1,2393663.58,2393663.58,2393663.58,0.0,1.0
C729248981,1,51876.97,51876.97,51876.97,0.0,1.0
C729268248,1,149963.75,149963.75,149963.75,0.0,1.0
C729381185,1,242348.32,242348.32,242348.32,0.0,1.0
C729528156,1,251886.78,251886.78,251886.78,0.0,1.0
C729540996,1,249799.61,249799.61,249799.61,0.0,1.0
C729579987,1,3833.88,3833.88,3833.88,0.0,1.0
C729581434,1,28247.26,28247.26,28247.26,0.0,1.0
C729603143,1,753764.96,753764.96,753764.96,0.0,1.0
C729633798,1,169536.94,169536.94,169536.94,0.0,1.0
C729644309,1,14100.17,14100.17,14100.17,0.0,1.0
C729718088,1,1153908.2,1153908.2,1153908.2,0.0,1.0
C729758770,1,12923.64,12923.64,12923.64,0.0,1.0
C729792425,1,2546073.24,2546073.24,2546073.24,0.0,1.0
C729834606,1,7705.55,7705.55,7705.55,0.0,1.0
C729861519,1,177091.34,177091.34,177091.34,0.0,1.0
C729929196,1,54604.25,54604.25,54604.25,0.0,1.0
C729965698,1,4360.87,4360.87,4360.87,0.0,1.0
C730006552,1,23699.84,23699.84,23699.84,0.0,1.0
