node,degree,pagerank,clustering_coeff,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
74657,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74658,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74659,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74660,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74661,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74662,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74663,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74664,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74665,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74666,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74667,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74668,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74669,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74670,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74671,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74672,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74673,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74674,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74675,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74676,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74677,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74678,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74679,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74680,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74681,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74682,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74683,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74684,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74685,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74686,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74687,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74688,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74689,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74690,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74691,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74692,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74693,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74694,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74695,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74696,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74697,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74698,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74699,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74700,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74701,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74702,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74703,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74704,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74705,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74706,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74707,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74708,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74709,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74710,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74711,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74712,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74713,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74714,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74715,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74716,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74717,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74718,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74719,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74720,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74721,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74722,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74723,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74724,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74725,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74726,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74727,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74728,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74729,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74730,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74731,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74732,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74733,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74734,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74735,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74736,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74737,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74738,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74739,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74740,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74741,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74742,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74743,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74744,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74745,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74746,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74747,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74748,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74749,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74750,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74751,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74752,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74753,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74754,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74755,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74756,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74757,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74758,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74759,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74760,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74761,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74762,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74763,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74764,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74765,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74766,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74767,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74768,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74769,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74770,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74771,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74772,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74773,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74774,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74775,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74776,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74777,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74778,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74779,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74780,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74781,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74782,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74783,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74784,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74785,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74786,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74787,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74788,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74789,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74790,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74791,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74792,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74793,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74794,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74795,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74796,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74797,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74798,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74799,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74800,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74801,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74802,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74803,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74804,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74805,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74806,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74807,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74808,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74809,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74810,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74811,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74812,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74813,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74814,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74815,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74816,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74817,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74818,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74819,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74820,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74821,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74822,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74823,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74824,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74825,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74826,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74827,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74828,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74829,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74830,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74831,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74832,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74833,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74834,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74835,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74836,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74837,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74838,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74839,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74840,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74841,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74842,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74843,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74844,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74845,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74846,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74847,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74848,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74849,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74850,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74851,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74852,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74853,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74854,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74855,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74856,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74857,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74858,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74859,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74860,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74861,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74862,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74863,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74864,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74865,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74866,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74867,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74868,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74869,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74870,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74871,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74872,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74873,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74874,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74875,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74876,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74877,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74878,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74879,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74880,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74881,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74882,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74883,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74884,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74885,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74886,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74887,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74888,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74889,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74890,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74891,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74892,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74893,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74894,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74895,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74896,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74897,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74898,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74899,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74900,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74901,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74902,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74903,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74904,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74905,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74906,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74907,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74908,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74909,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74910,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74911,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74912,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74913,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74914,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74915,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74916,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74917,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74918,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74919,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74920,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74921,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74922,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74923,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74924,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74925,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74926,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74927,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74928,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74929,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74930,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74931,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74932,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74933,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74934,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74935,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74936,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74937,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74938,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74939,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74940,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74941,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74942,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74943,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74944,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74945,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74946,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74947,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74948,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74949,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74950,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74951,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74952,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74953,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74954,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74955,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74956,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74957,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74958,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74959,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74960,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74961,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74962,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74963,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74964,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74965,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74966,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74967,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74968,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74969,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74970,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74971,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74972,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74973,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74974,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74975,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74976,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74977,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74978,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74979,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74980,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74981,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74982,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74983,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74984,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74985,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74986,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74987,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74988,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74989,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74990,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74991,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74992,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74993,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74994,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74995,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74996,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74997,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74998,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
74999,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75000,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75001,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75002,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75003,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75004,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75005,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75006,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75007,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75008,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75009,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75010,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75011,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75012,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75013,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75014,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75015,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75016,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75017,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75018,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75019,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75020,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75021,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75022,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
75023,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
